REIZ CONTINENTAL HOTEL ABUJA    
SUPPLIER 6133 MRS ADEBAYO PURCHASE
FROM 01-03-2022 TO 09-11-2022
Date       Ref.                 Description                           Debit       Credit      Balance
******************************************************************************************************
OPENING BALANCE                                                                                  0.00
04-07-2022 RR111159             Plantain                                         8000.00
04-07-2022 RR111160             BITTER KOLA                                      6000.00
04-07-2022 RR111160             Kola Nut                                         3000.00
04-07-2022 88792140             WEEKLY PURCHASES                  500000.00
05-07-2022 RR111168             Gratter                                          1800.00
05-07-2022 RR111168             Jumbo Prawn                                     25000.00
05-07-2022 RR111168             Shrimp                                           5500.00
05-07-2022 RR111168             Tablet Butter                                   12000.00
05-07-2022 RR111169             Red Bull                                        13000.00
05-07-2022 RR111169             Power Horse                                     10500.00
05-07-2022 RR111170             COATED HANGER                                   14400.00
05-07-2022 RR111172             Stock Fish Head                                  8000.00
05-07-2022 RR111172             PERIWINKLE                                       4000.00
05-07-2022 RR111172             Apple                                           11500.00
05-07-2022 RR111172             IRU                                              1000.00
05-07-2022 RR111172             Pap                                              2500.00
05-07-2022 RR111172             Achi                                             1500.00
05-07-2022 RR111172             Utazi Leaves                                     1000.00
05-07-2022 RR111172             Bitter Leaves                                    4000.00
05-07-2022 RR111172             Kpomo                                            3000.00
05-07-2022 RR111173             PERIWINKLE                                       4000.00
05-07-2022 RR111174             White Beans                                     23000.00
05-07-2022 RR111174             BITTER KOLA                                      6000.00
05-07-2022 RR111174             Kola Nut                                         3000.00
05-07-2022 CASH RETIREMENT      CASH RETIREMENT                                106360.00
05-07-2022 CASH RETIREMENT      CASH RETIREMENT                                412570.00
06-07-2022 88792165             WEEKLY PURCHASES                  500000.00
06-07-2022 RR111191             Chivita Small                                   25000.00
06-07-2022 RR111191             CHIVITA JUICE M                                  5300.00
06-07-2022 RR111192             BISCUIT                                         21600.00
06-07-2022 RR111193             TAGGING PIN                                      6000.00
06-07-2022 RR111194             BROCOLI IMPORTED                                 2000.00
06-07-2022 RR111194             CAULIC FLOWER                                    2000.00
06-07-2022 RR111194             Lettuce                                          1500.00
06-07-2022 RR111194             IRISH POTATOE                                   11000.00
06-07-2022 RR111194             Green Pepper                                     4500.00
06-07-2022 RR111194             HOT PEPPER                                      15000.01
06-07-2022 RR111194             Fresh Tomatos                                   12500.00
06-07-2022 RR111194             Lemon Fruit                                      1000.00
06-07-2022 RR111194             Pumpkin                                          1000.00
06-07-2022 RR111194             Ugu Leaves                                       2500.00
06-07-2022 RR111194             Water Mellon                                     2000.00
06-07-2022 RR111194             Afang Leave                                      3000.00
06-07-2022 RR111194             Oha Leaves                                       1000.00
06-07-2022 RR111195             Yam Tubas                                       25000.00
06-07-2022 RR111195             Peanut                                           6400.00
06-07-2022 RR111195             OGBONO                                           6000.00
06-07-2022 RR111195             Pineapple Fruit                                 13500.00
06-07-2022 RR111195             Water Mellon                                    12600.00
06-07-2022 RR111195             Orange Fruit                                     8499.99
06-07-2022 RR111195             Spring Onion                                     2000.00
06-07-2022 RR111196             Plantain                                         8000.00
06-07-2022 RR111196             BITTER KOLA                                      6000.00
06-07-2022 RR111196             Kola Nut                                         3000.00
07-07-2022 RR111515             CHICKEN SAUSAGE                                 39000.00
07-07-2022 RR111515             Bulk sausage                                    19000.00
07-07-2022 RR111516             Green Sponge                                     2000.00
07-07-2022 RR111516             Iron Sponge                                      1200.00
07-07-2022 RR111517             Cabbage                                         13000.00
07-07-2022 RR111517             Sweet Potatoes                                   6999.99
07-07-2022 RR111517             Onion                                            7499.99
07-07-2022 RR111517             OGBONO                                           6000.00
07-07-2022 RR111517             Pineapple Fruit                                  9000.00
07-07-2022 RR111517             Water Mellon                                     8400.00
07-07-2022 RR111517             IRISH POTATOE                                   19000.00
07-07-2022 RR111518             Hot Pepper                                      12000.00
07-07-2022 RR111518             SHAMBO PEPPER                                    9000.00
07-07-2022 RR111518             Red Pepper                                      15000.00
07-07-2022 RR111518             Fresh Tomatos                                   12500.00
07-07-2022 RR111519             Ugu Leaves                                       2000.00
07-07-2022 RR111519             Eguisi                                           7000.00
07-07-2022 RR111520             Yam Tubas                                       17500.00
07-07-2022 RR111521             Red oil                                         27000.00
07-07-2022 RR111521             BITTER KOLA                                      6000.00
07-07-2022 RR111521             Kola Nut                                         3000.00
08-07-2022 RR111525             Chivita Small                                   18750.00
08-07-2022 RR111525             CHIVITA  LARGE                                  15300.00
08-07-2022 RR111526             BISCUIT                                         11000.00
08-07-2022 RR111527             Assorted sweet                                  17280.00
08-07-2022 RR111528             Pineapple Fruit                                  9000.00
08-07-2022 RR111528             Water Mellon                                     8400.00
08-07-2022 RR111528             Orange Fruit                                     8499.99
08-07-2022 RR111529             White Beans                                     23000.00
08-07-2022 RR111529             Plantain                                         8000.00
08-07-2022 RR111530             BITTER KOLA                                      6000.00
08-07-2022 RR111530             Kola Nut                                         3000.00
08-07-2022 88792394             WEEKLY PURCHASES                  500000.00
09-07-2022 RR111545             Okro                                             2000.00
09-07-2022 RR111545             Stock Fish Head                                  8000.00
09-07-2022 RR111545             Turning Stick                                    2000.00
09-07-2022 RR111545             Red Garri                                       24000.00
13-07-2022 88792396             WEEKLY PURCHASES                  500000.00
13-07-2022 RR110674             Ugu Leaves                                       3000.00
13-07-2022 RR110669             Tablet Butter                                   14000.00
13-07-2022 RR110670             Green Sponge                                     2000.00
13-07-2022 RR110670             Iron Sponge                                      1200.00
13-07-2022 RR110671             Parsly                                            500.00
13-07-2022 RR110671             BROCOLI IMPORTED                                 3500.00
13-07-2022 RR110671             CAULI BROCULI                                    2000.00
13-07-2022 RR110671             Leek                                              500.00
13-07-2022 RR110671             Green Pepper                                     5000.00
13-07-2022 RR110671             Green Beans                                      2500.00
13-07-2022 RR110671             GARLIC  POWDER                                   2000.00
13-07-2022 RR110671             Ginger                                           1200.00
13-07-2022 RR110671             Lemon Fruit                                      1000.00
13-07-2022 RR110671             Cucumber                                         1000.00
13-07-2022 RR110671             Carrot                                           4500.00
13-07-2022 RR110671             Celery                                           1000.00
13-07-2022 RR110671             Water Leaves                                     2000.00
13-07-2022 RR110672             IRISH POTATOE                                   11000.00
13-07-2022 RR110672             Oha Leaves                                       1000.00
13-07-2022 RR110672             PERIWINKLE                                       4000.00
13-07-2022 RR110672             Uzuza Leaves                                     1000.00
13-07-2022 RR110672             Afang Leave                                      4000.00
13-07-2022 RR110673             Yam Tubas                                       20000.00
13-07-2022 RR110674             Onion                                           12000.00
13-07-2022 RR110674             Eguisi                                           7000.00
13-07-2022 RR110674             OGBONO                                           9000.00
13-07-2022 RR110674             Okro                                             1500.00
13-07-2022 RR110674             Water Leaves                                     2000.00
13-07-2022 RR110674             Water Mellon                                     8400.00
13-07-2022 RR110674             Pineapple Fruit                                  9000.00
13-07-2022 RR110674             Orange Fruit                                     8499.99
13-07-2022 RR110674             Red Pepper                                       8000.00
13-07-2022 RR110674             SHAMBO PEPPER                                    9999.99
13-07-2022 RR110674             HOT PEPPER                                      12000.00
13-07-2022 RR110674             Yam Tubas                                       20000.00
13-07-2022 RR110675             Fresh Tomatos                                   18000.00
13-07-2022 RR110675             Green Pepper                                     5000.00
13-07-2022 RR110675             Green Beans                                      3000.00
13-07-2022 RR110675             Cucumber                                         2000.00
13-07-2022 RR110675             Carrot                                           8000.00
13-07-2022 RR110675             White Beans                                     23000.00
13-07-2022 RR110675             Ginger                                           1000.00
13-07-2022 RR110675             GARLIC  POWDER                                   1000.00
13-07-2022 RR110675             Lemon Fruit                                      1000.00
13-07-2022 RR110675             Stock Fish Head                                  8000.00
13-07-2022 RR110675             Scent Leaves                                      200.00
13-07-2022 RR110675             Peanut                                           4800.00
13-07-2022 RR110676             PERIWINKLE                                       4000.00
13-07-2022 RR110676             Afang Leave                                      3000.00
13-07-2022 RR110676             Plantain                                         8000.00
13-07-2022 RR110676             Banga                                            5000.00
13-07-2022 RR110677             BITTER KOLA                                      6000.00
13-07-2022 RR110677             Kola Nut                                         3000.00
14-07-2022 RR110688             Chivita Small                                   25000.00
14-07-2022 RR110689             EMMA COCONUT CREAM POWDER                        5000.00
14-07-2022 RR110690             Uzuza Leaves                                     1500.00
14-07-2022 RR110690             Dried Fish                                      24000.00
14-07-2022 RR110690             Pap                                              2500.00
14-07-2022 RR110690             Wheat Flour                                      5000.00
14-07-2022 RR110691             BITTER KOLA                                      6000.00
14-07-2022 RR110691             Kola Nut                                         3000.00
15-07-2022 NA                   EMMA COCONUT CREAM POWDER                           0.00
15-07-2022 RR104057             BISCUIT                                         21600.00
15-07-2022 RR104058             CHICKEN SAUSAGE                                 17000.00
15-07-2022 RR104058             Jumbo Prawn                                     25000.00
15-07-2022 RR104058             Shrimp                                           5500.00
15-07-2022 RR104058             Whipping Cream                                   8600.00
15-07-2022 RR104059             Red Garri                                       24000.00
15-07-2022 RR104059             Ugu Leaves                                       2500.00
15-07-2022 RR104059             Lettuce                                          1000.00
15-07-2022 RR104059             Fresh Tomatos                                    3000.00
15-07-2022 RR104059             Red oil                                         27000.00
15-07-2022 RR104059             Pineapple Fruit                                  4000.00
15-07-2022 RR104060             BITTER KOLA                                      3000.00
15-07-2022 RR104060             Kola Nut                                         1500.00
15-07-2022 88792425             WEEKLY PURCHASES                  500000.00
16-07-2022 RR104068             Chivita Small                                   13750.00
16-07-2022 RR104069             Take Away Pack (small)                          10400.00
16-07-2022 RR104070             Tooth Pick (Local)                               1500.00
16-07-2022 RR104070             Rope                                             1500.00
16-07-2022 RR104071             Pineapple Fruit                                 15000.00
16-07-2022 RR104071             Water Mellon                                    12600.00
16-07-2022 RR104071             Peanut                                           6400.00
16-07-2022 RR104071             Yam Tubas                                       18000.00
16-07-2022 RR104072             Plantain                                         6500.00
18-07-2022 88792449             WEEKLY PURCHASES                  500000.00
18-07-2022 CASH RETIREMENT      CASH RETIREMENT                                142580.00
18-07-2022 CASH RETIREMENT      CASH RETIREMENT                                262215.00
18-07-2022 RR104092             CHIVITA  LARGE                                  10200.00
18-07-2022 RR104092             CHIVITA JUICE M                                 11200.00
18-07-2022 RR104092             Chivita Small                                   25000.00
18-07-2022 RR104093             BISCUIT                                         21600.00
18-07-2022 RR104094             Cooking Gas                                      5500.00
18-07-2022 RR104095             CHICKEN SAUSAGE                                 39000.00
18-07-2022 RR104096             White Nylon leather                              5000.00
18-07-2022 RR104097             Take Away Pack (small)                          10400.00
18-07-2022 RR104097             DISPOSABLE CUP                                   3000.00
18-07-2022 RR104098             Assorted sweet                                  27612.00
18-07-2022 RR104099             IRISH POTATOE                                   10000.00
18-07-2022 RR104099             Sweet Potatoes                                   7000.00
18-07-2022 RR104099             Green Beans                                      1500.00
18-07-2022 RR104099             Green Pepper                                     4000.00
18-07-2022 RR104099             Cucumber                                         2500.00
18-07-2022 RR104099             Lettuce                                           999.99
18-07-2022 RR104099             Cabbage                                          9000.00
18-07-2022 RR104099             Lemon Fruit                                      1000.00
18-07-2022 RR104099             Celery                                            400.00
18-07-2022 RR104099             BROCOLI IMPORTED                                 1500.00
18-07-2022 RR104099             OGBONO                                           3000.00
18-07-2022 RR104100             Stock Fish Head                                  8000.00
18-07-2022 RR104100             BROCOLI IMPORTED                                 1700.00
18-07-2022 RR104100             CAULIC FLOWER                                    2000.00
18-07-2022 RR104100             Cucumber                                         3500.00
18-07-2022 RR104100             Green Pepper                                     3999.99
18-07-2022 RR104100             Apple                                           11000.00
18-07-2022 RR104100             PERIWINKLE                                       4000.00
18-07-2022 RR104100             Afang Leave                                      4000.00
18-07-2022 RR104100             Plantain                                         6000.00
18-07-2022 RR104100             Spring Onion                                     1500.00
18-07-2022 RR104100             Pumpkin                                          2000.00
18-07-2022 RR104100             Ugu Leaves                                       4500.00
18-07-2022 RR104100             Water Leaves                                     2500.00
18-07-2022 RR102651             OGBONO                                           9000.00
18-07-2022 RR102651             Eguisi                                          11200.00
18-07-2022 RR102651             Onion                                            8999.99
18-07-2022 RR102651             Water Mellon                                    14400.00
18-07-2022 RR102651             Pineapple Fruit                                 15000.00
18-07-2022 RR102651             Orange Fruit                                     9000.00
18-07-2022 RR102651             Lettuce                                          1000.00
18-07-2022 RR102651             Fresh Tomatos                                   20000.00
18-07-2022 RR102651             Celery                                            400.00
18-07-2022 RR102651             Parsly                                            500.00
18-07-2022 RR102651             Oha Leaves                                       1000.00
18-07-2022 RR102651             GARLIC  POWDER                                   2000.00
18-07-2022 RR102652             Pap                                              2500.00
18-07-2022 RR102652             Utazi Leaves                                      500.00
18-07-2022 RR102652             Scent Leaves                                      500.00
18-07-2022 RR102652             Plantain                                         4000.00
18-07-2022 RR102652             Stock Fish Head                                  5000.00
18-07-2022 RR102652             Seive                                             600.00
18-07-2022 RR102653             BITTER KOLA                                      6000.00
18-07-2022 RR102653             Kola Nut                                         3000.00
19-07-2022 RR102668             Tablet Butter                                   17500.00
19-07-2022 RR102669             Mopping Stick                                   12500.00
19-07-2022 RR102670             Pepper Soup Spices                               2500.00
19-07-2022 RR102670             Bitter Leaves                                    4000.00
19-07-2022 RR102670             UZIZA SEEDS                                      1000.00
19-07-2022 RR102670             Stock Fish Head                                  8000.00
19-07-2022 RR102670             Cray Fish                                        5000.00
19-07-2022 RR102670             White Beans                                     23000.00
19-07-2022 RR102670             Plantain                                         5000.00
19-07-2022 RR102670             Kpomo                                            2500.00
19-07-2022 RR102670             IRU                                              1000.00
19-07-2022 RR102670             Ogiri (Local Margi)                              1000.00
19-07-2022 RR102671             BITTER KOLA                                      6000.00
19-07-2022 RR102671             Kola Nut                                         3000.00
20-07-2022 RR102960             Onion                                           10000.00
20-07-2022 88792578             WEEKLY PURCHASES                  500000.00
20-07-2022 RR102687             Chivita Small                                   25000.00
20-07-2022 RR102688             Tooth Pick (Local)                               2500.00
20-07-2022 RR102689             CRANBERRY JUICE                                 12500.00
20-07-2022 RR102689             HOLLANDIA YOGHURT                                7500.00
20-07-2022 RR102689             Power Horse                                     10500.00
20-07-2022 RR102690             IRISH POTATOE                                   18000.00
20-07-2022 RR102690             Lettuce                                          1500.00
20-07-2022 RR102690             Carrot                                           6999.99
20-07-2022 RR102690             Cabbage                                          7000.00
20-07-2022 RR102690             Green Beans                                      3000.00
20-07-2022 RR102690             Green Pepper                                     8000.00
20-07-2022 RR102690             COCONUT                                          9500.00
20-07-2022 RR102690             Pineapple Fruit                                 20000.00
20-07-2022 RR102690             Water Mellon                                    19200.00
20-07-2022 RR102690             Banga                                            5000.00
20-07-2022 RR102690             Afang Leave                                      4000.00
20-07-2022 RR102690             PERIWINKLE                                       4000.00
20-07-2022 RR102691             HOT PEPPER                                      10000.00
20-07-2022 RR102691             Ugu Leaves                                       3500.00
20-07-2022 RR102691             Water Leaves                                     1500.00
20-07-2022 RR102691             MOI MOI LEAVES                                   3000.00
20-07-2022 RR102691             Fresh Tomatos                                    9000.00
20-07-2022 RR102692             Stock Fish Head                                  8000.00
20-07-2022 RR102692             Sweet Potatoes                                   8000.00
20-07-2022 RR102692             Uzuza Leaves                                     1500.00
20-07-2022 RR102692             ZOBO LEAVES                                      5000.00
20-07-2022 RR102692             Scent Leaves                                      300.00
20-07-2022 RR102692             Plantain                                         6000.00
20-07-2022 RR102692             Red oil                                         27000.00
20-07-2022 RR102693             Apple                                           22000.00
20-07-2022 RR102694             Apple                                           22000.00
20-07-2022 RR102695             Lemon Fruit                                      1000.00
20-07-2022 RR102695             GARLIC  POWDER                                   2000.00
20-07-2022 RR102696             BITTER KOLA                                      6000.00
20-07-2022 RR102696             Kola Nut                                         3000.00
21-07-2022 RR103707             BISCUIT                                         21600.00
21-07-2022 RR103708             Green Sponge                                     2000.00
21-07-2022 RR103708             Iron Sponge                                      1200.00
21-07-2022 RR103709             Powdered Starch                                  6000.00
21-07-2022 RR103710             Apple                                           44000.00
21-07-2022 RR103712             Pineapple Fruit                                  9000.00
21-07-2022 RR103712             Water Mellon                                     9600.00
21-07-2022 RR103712             Orange Fruit                                     8500.00
21-07-2022 RR103712             Red Pepper                                       4000.00
21-07-2022 RR103712             SHAMBO PEPPER                                    5000.00
21-07-2022 RR103712             HOT PEPPER                                       5000.00
21-07-2022 RR103712             Couliflower                                      2200.00
21-07-2022 RR103712             Celery                                            500.00
21-07-2022 RR103712             Parsly                                            500.00
21-07-2022 RR103712             Cucumber                                         1200.00
21-07-2022 RR103712             Lettuce                                          1500.00
21-07-2022 RR103712             Fresh Tomatos                                   11000.00
21-07-2022 RR103712             Fresh Ginger                                     1000.00
21-07-2022 RR103712             Yam Tubas                                       14000.00
21-07-2022 RR103713             AVAGARDO FRUIT                                   2500.00
21-07-2022 RR103713             Oha Leaves                                       1000.00
22-07-2022 88792588             WEEKLY PURCHASES                  500000.00
22-07-2022 RR103724             Chivita Small                                   18750.00
22-07-2022 RR103725             CHIVITA JUICE M                                  5500.00
22-07-2022 RR103726             Gas Regulator                                    4000.00
22-07-2022 RR103727             Ugu Leaves                                       3000.00
22-07-2022 RR103727             Water Leaves                                     2000.00
22-07-2022 RR103727             Fresh Tomatos                                   12000.00
22-07-2022 RR103727             Stock Fish Head                                  8000.00
22-07-2022 RR103727             HOT PEPPER                                      12000.00
22-07-2022 RR103727             SHAMBO PEPPER                                   10000.00
22-07-2022 RR103727             Lettuce                                           800.00
22-07-2022 RR103727             Green Beans                                      2500.00
22-07-2022 RR103727             Green Pepper                                     7000.00
22-07-2022 RR103728             Yam Tubas                                       23500.00
22-07-2022 RR103728             Peanut                                           3200.00
22-07-2022 RR103728             Pineapple Fruit                                 10000.00
22-07-2022 RR103728             Water Mellon                                     9600.00
22-07-2022 RR103728             BROCOLI IMPORTED                                 2000.00
22-07-2022 RR103728             Onion                                            5000.00
22-07-2022 RR103728             IRISH POTATOE                                    8999.99
22-07-2022 RR103728             Okro                                             2999.99
22-07-2022 RR103729             White Beans                                     23000.00
22-07-2022 RR103729             Uzuza Leaves                                     1200.00
22-07-2022 RR103729             Plantain                                         3000.00
22-07-2022 RR103729             Dried Fish                                      24000.00
22-07-2022 RR103730             BITTER KOLA                                      6000.00
22-07-2022 RR103730             Kola Nut                                         3000.00
23-07-2022 RR103740             BISCUIT                                         11000.00
23-07-2022 RR103741             CHICKEN SAUSAGE                                 19500.00
23-07-2022 RR103742             Pineapple Fruit                                 15000.00
23-07-2022 RR103742             Water Mellon                                    14400.00
25-07-2022 88792592             WEEKLY PURCHASES                  500000.00
25-07-2022 RR074864             Chivita Small                                   25000.00
25-07-2022 RR074864             CHIVITA  LARGE                                  10200.00
25-07-2022 RR074864             CHIVITA JUICE M                                  5600.00
25-07-2022 RR074865             Tablet Butter                                   17500.00
25-07-2022 RR074866             BISCUIT                                         21500.00
25-07-2022 RR074867             Jumbo Prawn                                     25000.00
25-07-2022 RR074867             Shrimp                                           5500.00
25-07-2022 RR074867             CHICKEN SAUSAGE                                 20000.00
25-07-2022 RR074868             Pineapple Fruit                                 15000.00
25-07-2022 RR074868             Water Mellon                                    19200.00
25-07-2022 RR074868             Orange Fruit                                     8499.99
25-07-2022 RR074868             Carrot                                           7499.99
25-07-2022 RR074868             Green Pepper                                     6000.00
25-07-2022 RR074868             Green Beans                                      2500.00
25-07-2022 RR074868             Fresh Tomatos                                   20000.00
25-07-2022 RR074868             OGBONO                                          12000.00
25-07-2022 RR074868             Eguisi                                          11200.00
25-07-2022 RR074868             Stock Fish Head                                  8000.00
25-07-2022 RR074868             Oha Leaves                                       1000.00
25-07-2022 RR074868             Fresh Ginger                                      999.99
25-07-2022 RR074868             GARLIC  POWDER                                   2000.00
25-07-2022 RR074869             Celery                                           1000.00
25-07-2022 RR074869             Parsly                                            500.00
25-07-2022 RR074869             HOT PEPPER                                      12000.00
25-07-2022 RR074869             Red Pepper                                       4000.00
25-07-2022 RR074869             SHAMBO PEPPER                                    4000.00
25-07-2022 RR074869             Ugu Leaves                                       4500.00
25-07-2022 RR074869             Water Leaves                                     2500.00
25-07-2022 RR074869             Onion                                           18000.00
25-07-2022 RR074869             Okro                                             3500.00
25-07-2022 RR074869             BROCOLI IMPORTED                                 3800.00
25-07-2022 RR074869             CAULIC FLOWER                                    3800.00
25-07-2022 RR074869             Lettuce                                          2500.00
25-07-2022 RR074871             Pumpkin                                          2500.00
25-07-2022 RR074871             Cabbage                                          8000.00
25-07-2022 RR074871             Sweet Potatoes                                   7999.99
25-07-2022 RR074871             Carrot                                           4000.00
25-07-2022 RR074871             PERIWINKLE                                       4000.00
25-07-2022 RR074871             Utazi Leaves                                      600.00
25-07-2022 RR074872             Cucumber                                         2000.00
25-07-2022 RR074872             Afang Leave                                      3000.00
25-07-2022 RR074873             Pepper Soup Spices                               2500.00
25-07-2022 RR074873             Scent Leaves                                      300.00
25-07-2022 RR074873             Banga                                            5000.00
25-07-2022 RR074873             Bitter Leaves                                    5000.00
25-07-2022 RR074873             Achi                                             1500.00
25-07-2022 RR074873             Garden egg                                       2000.00
25-07-2022 RR074873             Plantain                                        12000.00
25-07-2022 RR074873             Red oil                                         27000.00
25-07-2022 RR074873             Kpomo                                            2500.00
25-07-2022 RR074873             CAMERON PEPPER                                   3000.00
25-07-2022 RR074874             BITTER KOLA                                      6000.00
25-07-2022 RR074874             Kola Nut                                         3000.00
25-07-2022 RR074871             Yam Tubas                                       23500.00
25-07-2022 RR074870             Cucumber                                         5000.00
25-07-2022 RR074870             Spring Onion                                     1500.00
25-07-2022 RR074870             Sweet Potatoes                                   7999.99
25-07-2022 RR074870             Banana                                           1500.00
26-07-2022 RR074893             MILTON STERILISING                               7200.00
26-07-2022 RR074894             Iron Sponge                                      2400.00
26-07-2022 RR074895             Pineapple Fruit                                 13500.00
26-07-2022 RR074895             Water Mellon                                    16800.00
26-07-2022 RR074895             Orange Fruit                                     8999.99
26-07-2022 RR074895             Lemon Fruit                                      1000.00
26-07-2022 RR074895             AVAGARDO FRUIT                                   3000.00
26-07-2022 RR074895             PERIWINKLE                                       4000.00
26-07-2022 RR074895             UZIZA SEEDS                                      1000.00
26-07-2022 RR074895             Pap                                              2500.00
26-07-2022 RR074895             Afang Leave                                      4000.00
26-07-2022 RR074895             Stock Fish Head                                  8000.00
26-07-2022 RR074897             White Beans                                     24000.00
26-07-2022 RR074897             Dried Fish                                      24000.00
26-07-2022 RR074897             BITTER KOLA                                      6000.00
26-07-2022 RR074897             Kola Nut                                         3000.00
26-07-2022 RR074898             Assorted sweet                                  27612.00
27-07-2022 88792624             WEEKLY PURCHASES                  500000.00
27-07-2022 RR112712             EMMA COCONUT CREAM POWDER                        5000.00
27-07-2022 RR112713             CHICKEN SAUSAGE                                 19500.00
27-07-2022 RR112713             Bulk sausage                                    19000.00
27-07-2022 RR112714             OGBONO                                           6000.00
27-07-2022 RR112714             IRISH POTATOE                                    8999.99
27-07-2022 RR112714             Amala                                           10000.00
27-07-2022 RR112714             GARLIC  POWDER                                   2000.00
27-07-2022 RR112714             Onion                                            5000.00
27-07-2022 RR112714             Green Pepper                                     6000.00
27-07-2022 RR112714             Green Beans                                      1500.00
27-07-2022 RR112714             Fresh Tomatos                                   12000.00
27-07-2022 RR112714             ZOBO LEAVES                                      5000.00
27-07-2022 RR112714             Spinach                                          2000.00
27-07-2022 RR112714             Ugu Leaves                                       3500.00
27-07-2022 RR112714             Water Leaves                                     1200.00
27-07-2022 RR112714             Cucumber                                         3500.00
27-07-2022 RR112715             Lettuce                                           999.99
27-07-2022 RR112715             Scent Leaves                                      200.00
27-07-2022 RR112715             Yam Tubas                                       23000.00
27-07-2022 RR112715             Peanut                                           4800.00
27-07-2022 RR112716             BITTER KOLA                                      6000.00
27-07-2022 RR112716             Kola Nut                                         3000.00
27-07-2022 CASH RETIREMENT      CASH RETIREMENT                                342570.00
28-07-2022 RR112735             BISCUIT                                         21500.00
28-07-2022 RR112736             Chivita Small                                   18750.00
28-07-2022 RR112737             COATED HANGER                                    6000.00
28-07-2022 RR112738             Fresh Tomatos                                   11000.00
28-07-2022 RR112738             HOT PEPPER                                       6000.00
28-07-2022 RR112738             Red Pepper                                       5500.00
28-07-2022 RR112738             Onion                                           12000.00
28-07-2022 RR112738             Ugu Leaves                                       3000.00
28-07-2022 RR112739             Pineapple Fruit                                 15000.00
28-07-2022 RR112739             Water Mellon                                    16200.00
28-07-2022 RR112740             Uzuza Leaves                                     1500.00
28-07-2022 RR112741             BITTER KOLA                                      6000.00
28-07-2022 RR112741             Kola Nut                                         3000.00
29-07-2022 88792475             WEEKLY PURCHASE                   500000.00
29-07-2022 RR066806             BISCUIT                                         21500.00
29-07-2022 RR066807             Chivita Small                                   18750.00
29-07-2022 RR066808             CHICKEN SAUSAGE                                 39000.00
29-07-2022 RR066809             GIWARUWA FISH                                   72000.00
29-07-2022 RR066810             Orange Fruit                                     9000.00
29-07-2022 RR066810             Cabbage                                          8000.00
29-07-2022 RR066810             Plantain                                         7000.00
29-07-2022 RR066810             Scent Leaves                                      400.00
29-07-2022 RR066810             Fresh Tomatos                                    6000.00
29-07-2022 RR066810             Yam Tubas                                       23000.00
29-07-2022 RR066811             Pineapple Fruit                                 10000.00
29-07-2022 RR066811             Water Mellon                                    16800.00
29-07-2022 RR066812             BITTER KOLA                                      6000.00
29-07-2022 RR066812             Kola Nut                                         3000.00
29-07-2022 88792477             PURCHASE REIMBURSEME              177665.00
30-07-2022 RR066820             Oha Leaves                                       1500.00
30-07-2022 RR066820             White Beans                                     24000.00
31-07-2022 JV TRANSPORT         TRANSPORT EXP                                   22800.00
31-07-2022 JV TRANSPORT         TRANSPORT EXP                                   16600.00
31-07-2022 JV TRANSPORT         TRANSPORT EXP                                   39500.00
31-07-2022 JV TRANSPORT         TRANSPORT EXP                                   36500.00
01-08-2022 88792479             WEEKLY PURCHASE                   500000.00
01-08-2022 RR066348             Chivita Small                                   25000.00
01-08-2022 RR066349             Tablet Butter                                   21000.00
01-08-2022 RR066350             Take Away Pack (small)                          20800.00
01-08-2022 RR058701             Green Sponge                                     2000.00
01-08-2022 RR058702             BROCOLI IMPORTED                                 3400.00
01-08-2022 RR058702             CAULIC FLOWER                                    2000.00
01-08-2022 RR058702             Parsly                                            500.00
01-08-2022 RR058702             Celery                                            400.00
01-08-2022 RR058702             Cucumber                                         4500.00
01-08-2022 RR058702             Lettuce                                          2500.00
01-08-2022 RR058702             Green Beans                                      3000.00
01-08-2022 RR058702             Green Pepper                                     6999.99
01-08-2022 RR058702             Cabbage                                          4000.00
01-08-2022 RR058702             Spring Onion                                     1500.00
01-08-2022 RR058702             Lemon Fruit                                      1200.00
01-08-2022 RR058702             GARLIC  POWDER                                   2000.00
01-08-2022 RR058702             Fresh Ginger                                      999.99
01-08-2022 RR058703             IRISH POTATOE                                    9000.00
01-08-2022 RR058703             Water Mellon                                    25200.00
01-08-2022 RR058703             Pineapple Fruit                                 13500.00
01-08-2022 RR058703             OGBONO                                          12000.00
01-08-2022 RR058703             Eguisi                                           6500.00
01-08-2022 RR058703             Pepper Soup Spices                               2500.00
01-08-2022 RR058703             Ogiri (Local Margi)                              1000.00
01-08-2022 RR058703             Fresh Tomatos                                   26000.00
01-08-2022 RR058703             SHAMBO PEPPER                                    9000.00
01-08-2022 RR058703             ZOBO LEAVES                                      5000.00
01-08-2022 RR058703             Ugu Leaves                                       4500.00
01-08-2022 RR058703             Water Leaves                                     2000.00
